FACILITY ID,FACILITY NAME,REGION,PROGRAM CATEGORY,ASSIGNED CATEGORY,COMMUNITY TYPE,FEDERAL FACILITY,NPDES ASSESSMENT,WDR ASSESSMENT,CS ASSESSMENT,wdid,npdes_permit_number,order_number,pop_cwns,pop_cwns_2042,pop_sso_csv,pop_covid,pop_served_csv,pop_source_csv,pop_growth_rate,wdid_sso,pop_served_via_rwb,pop_final,pop_final_source,pop_final_rwb_preferred,pop_final_rwb_preferred_source
630843,Crestline Sanitation District Three CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11139,9351,9351,pop_served_via_rwb,9351,pop_served_via_rwb
630846,Desert Lake Csd CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11140,725,725,pop_served_via_rwb,725,pop_served_via_rwb
630853,Eastern Sierra CSD CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11143,6485,6485,pop_served_via_rwb,6485,pop_served_via_rwb
705097,Helendale CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11506,7500,7500,pop_served_via_rwb,7500,pop_served_via_rwb
230784,Herlong Public Utility District,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO18106,2400,2400,pop_served_via_rwb,2400,pop_served_via_rwb
631112,High Desert State Prison CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11193,3200,3200,pop_served_via_rwb,3200,pop_served_via_rwb
630870,Hilton Creek Csd Package CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11147,900,900,pop_served_via_rwb,900,pop_served_via_rwb
630876,Inyokern Csd CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11150,979,979,pop_served_via_rwb,979,pop_served_via_rwb
630879,June Lake PUD CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11151,629,629,pop_served_via_rwb,629,pop_served_via_rwb
630885,Lake Arrowhead Community Services District Collection Sytem,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11152,14000,14000,pop_served_via_rwb,14000,pop_served_via_rwb
630741,Leavitt Lake Sew Trt Ponds CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11108,950,950,pop_served_via_rwb,950,pop_served_via_rwb
630891,Lee Vining CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11154,398,398,pop_served_via_rwb,398,pop_served_via_rwb
630895,Lone Pine CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11155,2000,2000,pop_served_via_rwb,2000,pop_served_via_rwb
630902,Mammoth Cwd CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11157,7191,7191,pop_served_via_rwb,7191,pop_served_via_rwb
630744,Markleeville Wstwtr Trtmnt Sys CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11109,69,69,pop_served_via_rwb,69,pop_served_via_rwb
630906,Mojave CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11158,4200,4200,pop_served_via_rwb,4200,pop_served_via_rwb
630747,North Tahoe Public Utility Dst CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11110,10000,10000,pop_served_via_rwb,10000,pop_served_via_rwb
630750,Northstar Community Svcs Dist CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11111,2000,2000,pop_served_via_rwb,2000,pop_served_via_rwb
630772,Olympic Valley Public Svc Dist CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11114,924,924,pop_served_via_rwb,924,pop_served_via_rwb
707127,Ridgecrest WWTF CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO14497,28973,28973,pop_served_via_rwb,28973,pop_served_via_rwb
630945,Rosamond (Ponds) CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11165,20000,20000,pop_served_via_rwb,20000,pop_served_via_rwb
630754,Sierra Army Depot Sew Trt Pln CS,6,SSO,Federal: Collection System,COMMUNITY,TRUE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11112,NA,NA,NA,NA,NA
630756,So. Tahoe Public Utility Dist. CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11113,36679,36679,pop_served_via_rwb,36679,pop_served_via_rwb
733023,Step/Stag System w/Evap Ponds CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11538,2000,2000,pop_served_via_rwb,2000,pop_served_via_rwb
630774,Stones-Bengard Sewage Trt Pnds CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11115,100,100,pop_served_via_rwb,100,pop_served_via_rwb
630778,Susanville Csd CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11117,9960,9960,pop_served_via_rwb,9960,pop_served_via_rwb
630781,Tahoe City Public Utility Dist CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11118,7725,7725,pop_served_via_rwb,7725,pop_served_via_rwb
630783,Tahoe Truckee Sanitation Agen CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11119,45000,45000,pop_served_via_rwb,45000,pop_served_via_rwb
647981,Town of Apple Valley Wastewater Dept. CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11489,22500,22500,pop_served_via_rwb,22500,pop_served_via_rwb
630785,Truckee Sanitary District CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11120,17131,17131,pop_served_via_rwb,17131,pop_served_via_rwb
631821,Unincorporated County Area Lake Hughes Zone of the CSMD CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO10459,450,450,pop_served_via_rwb,450,pop_served_via_rwb
631088,Victor Valley Wastewater CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11169,110000,110000,pop_served_via_rwb,110000,pop_served_via_rwb
645136,Victorville SD CS,6,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6SSO11425,98312,98312,pop_served_via_rwb,98312,pop_served_via_rwb
204475,Adelanto WWTP,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B369805001,NA,R6V-2013-0058,NA,NA,34238,NA,34238,SSO,NA,NA,NA,34238,pop_sso_csv,34238,pop_sso_csv
208572,Baker WTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B360100001,NA,97-095,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
208769,Barstow Wastewater Treatment Plant,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B360101001,NA,R6V-2019-0252,NA,NA,25442,NA,25442,SSO,NA,NA,NA,25442,pop_sso_csv,25442,pop_sso_csv
209031,Bear Valley MHP WTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B362050001,NA,84-058,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
209527,Big Pine Indian RES WTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B149107005,NA,02-039,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
209528,Big Pine STP,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B140100001,NA,95-035,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
209662,Bishop Sewage Treatment Plant,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B140101001,NA,94-025,42700,64200,NA,NA,42700,CWNS,2.06,NA,NA,42700,pop_cwns,42700,pop_cwns
210082,Boron STP,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B150126001,NA,02-037,NA,NA,2253,NA,2253,SSO,NA,NA,NA,2253,pop_sso_csv,2253,pop_sso_csv
210365,Bridgeport PUD Treatment Plant,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6A265300900,NA,01-012,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
213580,"CCC @ Susanville, CSP-LC WTF",6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6A186000500,NA,R6T-2008-0024,104,158,6500,NA,104,CWNS+SSO,2.11,NA,NA,104,pop_cwns,104,pop_cwns
212603,Calico Ghost Town REC Fac WTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212648,California City WTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B150118001,NA,00-094,1043,1064,14523,NA,1043,CWNS+SSO,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
216135,Crestline SD Three WTF's,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B360106001,NA,94-057,NA,NA,287639,NA,287639,SSO,NA,NA,NA,287639,pop_sso_csv,287639,pop_sso_csv
219249,Days End RV Park,6,WDR,RV,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219661,Desert Lake CSD WTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B150103001,NA,01-055,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
222071,Eastern Sierra CSD WWTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B140108001,NA,94-024,NA,NA,6485,NA,6485,SSO,NA,NA,NA,6485,pop_sso_csv,6485,pop_sso_csv
222069,Eastern Sierra College Center,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B140304001,NA,97-010-DWQ,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
224678,Floriston Waste Treatment Facility,6,WDR,NA,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230011,Helendale Silverlakes STP,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B361111001,NA,R6V-2018-0015,NA,NA,7500,NA,7500,SSO,NA,NA,NA,7500,pop_sso_csv,7500,pop_sso_csv
230429,Hilton Creek CSD Package STP,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B140109001,NA,04-018,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
232340,Independence WWTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B140103001,NA,95-064,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
232625,Inyokern CSD WTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B150104001,NA,93-077,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
234123,June Lake PUD STP,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B260101002,NA,93-019,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
236181,Lake Arrowhead CSD WTFS,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B360107001,NA,R6V-2009-0037,NA,NA,14000,NA,14000,SSO,NA,NA,NA,14000,pop_sso_csv,14000,pop_sso_csv
236378,Lancaster Water Reclamation Plant,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B190107017,NA,R6V-2022-0023,60548,60548,263520,NA,60548,CWNS+SSO,0,NA,NA,60548,pop_cwns,60548,pop_cwns
236765,Leavitt Lake Sewage Treatment Ponds,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6A180004501,NA,96-018,NA,NA,950,NA,950,SSO,NA,NA,NA,950,pop_sso_csv,950,pop_sso_csv
236786,Lee Vining WTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B260102001,NA,84-090,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
237325,Lone Pine WWTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B140104001,NA,95-036,NA,NA,2000,NA,2000,SSO,NA,NA,NA,2000,pop_sso_csv,2000,pop_sso_csv
237459,Los Ranchos MHP,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B361105001,NA,85-038,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
241804,MT Whitney Fish Hatchery Resid,6,WDR,RT,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239283,Mammoth CWD STP,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B260103001,NA,91-022,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
735383,Mammoth Lakes WTP Teritiary Unit,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239291,Mammoth Mtn Ski Area WTF,6,WDR,RT,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239591,Markleeville Wstwtr Trtmnt Sys,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6A020008000,NA,95-022,11569,13012,NA,NA,11569,CWNS,0.59,NA,NA,11569,pop_cwns,11569,pop_cwns
241188,Mojave STP,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B150111001,NA,01-036,1170,822,NA,NA,1170,CWNS,-1.75,NA,NA,1170,pop_cwns,1170,pop_cwns
241649,Mountain View Villas,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B368054001,NA,86-011,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
875225,Olancha Lake RV Park,6,WDR,RV,TRANSIENT,FALSE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246361,Owens Valley Conser Camp WTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B140802001,NA,96-053,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
247448,Palmdale Water Reclamation Plant,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B190107069,NA,R6V-2011-0012,NA,NA,346297,NA,346297,SSO,NA,NA,NA,346297,pop_sso_csv,346297,pop_sso_csv
247633,Park Knolls Subdivision,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B151025001,NA,84-031,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
248402,Pilot Rock Cons Camp Pack WTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B360811001,NA,00-072,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
252695,Ridgecrest WTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B150116001,NA,00-056,6895,7738,28973,NA,6895,CWNS+SSO,0.58,NA,NA,6895,pop_cwns,6895,pop_cwns
253241,Rolling Green Terrace WTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B141013001,NA,87-010,6895,7738,NA,NA,6895,CWNS,0.58,NA,NA,6895,pop_cwns,6895,pop_cwns
253293,Rosamond WTF (Ponds),6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B150112001,NA,R6V-2019-0251,104,158,20000,NA,104,CWNS+SSO,2.11,NA,NA,104,pop_cwns,104,pop_cwns
253412,Rovana Housing Package STP,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B142000002,NA,86-111,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
747480,SCLA Central WWTP-Victorville Water Dist,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B360911001,NA,R6V-2014-0002,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
259230,STPUD Wastewater Treatment Plant,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6A021008003,NA,R6T-2011-0061,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
256893,Sierra Army Depot Sewage Treatment Plant,6,WDR,Federal: Residential or mixed,COMMUNITY,TRUE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638757,Spalding Tract Sewer System,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6A180506011,NA,R6T-2006-0020,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
258792,Stones-Bengard Sewage Treatment Ponds,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6A188812008,NA,R6T-2014-0048,NA,NA,NA,NA,NA,No data,NA,NA,NA,NA,NA,NA,NA
259143,Stovepipe Wells Village,6,WDR,Federal: Residential/transient,TRANSIENT,TRUE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262840,Tahoe Truckee Sanitation Agency,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6A290011000,NA,02-030,NA,NA,73055,NA,73055,SSO,NA,NA,NA,73055,pop_sso_csv,73055,pop_sso_csv
266519,Trona & Pioneer Point WTF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B360115010,NA,94-059,436,488,2267,NA,436,CWNS+SSO,0.56,NA,NA,436,pop_cwns,436,pop_cwns
269591,USMC-MWTC WWTC,6,WDR,Federal: Residential or mixed,COMMUNITY,TRUE,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761913,VVWRA Sub-Regional Plant-Apple Valley,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B360907006,NA,R6V-2013-0004,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
761903,VVWRA- Sub-Regional Plant-Hesperia,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B360907005,NA,R6V-2013-0005,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
272688,Willow Springs MHP,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6B158090004,NA,02-021,104,158,NA,NA,104,CWNS,2.11,NA,NA,104,pop_cwns,104,pop_cwns
272945,Woodfords Indian Colony WTDF,6,WDR,i,COMMUNITY,FALSE,No,Yes,No,6A020013000,NA,95-021,1043,1064,NA,NA,1043,CWNS,0.1,NA,NA,1043,pop_cwns,1043,pop_cwns
210272,Brawley City WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A130100011,CA0104523,R7-2021-0005,7920,8242,NA,NA,7920,CWNS,0.2,NA,27000,7920,pop_cwns,27000,pop_served_via_rwb
213850,CA Dept of Corrections Centinela WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4600,4600,pop_served_via_rwb,4600,pop_served_via_rwb
212589,Calexico City WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A130101011,CA7000009,R7-2019-0004,5490,5679,40000,40000,5490,CWNS+SSO+COVID,0.17,NA,40351,40000,pop_sso_csv,40351,pop_served_via_rwb
212739,Calipatria City WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A130102041,CA0105015,R7-2020-0010,21375,22050,NA,NA,21375,CWNS,0.16,NA,8000,21375,pop_cwns,8000,pop_served_via_rwb
214933,Coachella SD WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A330104012,CA0104493,R7-2020-0008,335503,416699,45407,NA,335503,CWNS+SSO,1.09,NA,46000,45407,pop_sso_csv,46000,pop_served_via_rwb
216446,Coachella Valley WD WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A330105091,CA0104973,R7-2023-0013,79920,108000,NA,NA,79920,CWNS,1.52,NA,63000,79920,pop_cwns,63000,pop_served_via_rwb
215925,Country Life MHPRV Asset Partners LP WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A131001011,CA0104264,R7-2023-0041,116883,127351,NA,NA,116883,CWNS,0.43,NA,600,116883,pop_cwns,600,pop_served_via_rwb
219146,Date Gardens MHP WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A131057011,CA0104841,R7-2023-0046,630,666,NA,NA,630,CWNS,0.28,NA,144,630,pop_cwns,144,pop_served_via_rwb
222407,El Centro City WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A130103011,CA0104426,R7-2019-0002,3242,3242,44311,NA,3242,CWNS+SSO,0,NA,43200,43200,pop_served_via_rwb,43200,pop_served_via_rwb
229967,Heber PUD WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A130104011,CA0104370,R7-2022-0007,NA,NA,6900,NA,6900,SSO,NA,NA,3600,3600,pop_served_via_rwb,3600,pop_served_via_rwb
230588,Holtville City WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A130105011,CA0104361,R7-2022-0005,5490,5679,NA,NA,5490,CWNS,0.17,NA,6600,5490,pop_cwns,6600,pop_served_via_rwb
232297,Imperial City WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A130106011,CA0104400,R7-2021-0002,53100,63000,NA,NA,53100,CWNS,0.86,NA,18000,53100,pop_cwns,18000,pop_served_via_rwb
244348,Niland SD WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A130109011,CA0104451,R7-2019-0005,47700,55170,NA,NA,47700,CWNS,0.73,NA,1000,47700,pop_cwns,1000,pop_served_via_rwb
256217,Seeley CWD WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A130111013,CA0105023,R7-2023-0003,15998,15480,NA,NA,15998,CWNS,-0.16,NA,2100,15998,pop_cwns,2100,pop_served_via_rwb
269449,US Navy Naval Air Facility WWTP,7,NPDESWW,Federal: Residential or mixed,COMMUNITY,TRUE,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1580,1580,pop_served_via_rwb,1580,pop_served_via_rwb
270096,Valley SD WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A330122021,CA0104477,R7-2020-0007,230482,203312,NA,91765,230482,CWNS+COVID,-0.63,NA,76000,230482,pop_cwns,76000,pop_served_via_rwb
272291,Westmorland City WWTP,7,NPDESWW,i,COMMUNITY,FALSE,Yes,No,No,7A130112012,CA0105007,R7-2023-0002,441,475,NA,NA,441,CWNS,0.37,NA,2400,441,pop_cwns,2400,pop_served_via_rwb
710619,13-10013 CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO11515,2124,2124,pop_served_via_rwb,2124,pop_served_via_rwb
631155,Alan Horton CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO10506,32620,32620,pop_served_via_rwb,32620,pop_served_via_rwb
631157,Banning STP-Non Npdes CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO10507,6026885,6026885,pop_served_via_rwb,6026885,pop_served_via_rwb
631159,Blythe CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO10509,12155,12155,pop_served_via_rwb,12155,pop_served_via_rwb
631176,Borrego Wd-Rams Hill CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO10513,833,833,pop_served_via_rwb,833,pop_served_via_rwb
631180,Brawley WWTP-Npdes CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO10514,26928,26928,pop_served_via_rwb,26928,pop_served_via_rwb
631178,Calexico CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO10515,40000,40000,pop_served_via_rwb,40000,pop_served_via_rwb
631179,Calipatria Municipal CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO10516,10000,10000,pop_served_via_rwb,10000,pop_served_via_rwb
631105,Calipatria State Prison CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO11186,3200,3200,pop_served_via_rwb,3200,pop_served_via_rwb
631106,Centinela State Prison CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO11187,4153,4153,pop_served_via_rwb,4153,pop_served_via_rwb
631108,Chuckawalla Valley State Prison CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO11189,2600,2600,pop_served_via_rwb,2600,pop_served_via_rwb
631190,Coachella Sd CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO10520,45407,45407,pop_served_via_rwb,45407,pop_served_via_rwb
631220,Coachella Valley Water District CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO10535,236965,236965,pop_served_via_rwb,236965,pop_served_via_rwb
631195,Desert Crest CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO10523,1710,1710,pop_served_via_rwb,1710,pop_served_via_rwb
645287,Desert Water Agency CS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO11440,6000,6000,pop_served_via_rwb,6000,pop_served_via_rwb
631198,El Centro MCS,7,SSO,i,COMMUNITY,FALSE,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7SSO10525,44311,44311,pop_served_via_rwb,44311,pop_served_via_rwb
